BOROUGH,NEIGHBORHOOD,ZIP CODE,YEAR BUILT,SALE PRICE,SALE DATE
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,3600000,2019-06-14
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,2650000,2019-04-22
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,2420000,2019-02-26
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,3500000,2019-04-29
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,2399999,2019-04-03
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,2350000,2019-06-24
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,2750000,2019-08-07
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,3650000,2019-02-05
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,2450000,2019-05-16
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,2450000,2019-06-21
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,3850000,2019-05-08
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,2575000,2019-03-20
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,2660000,2019-02-28
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,5650000,2019-06-25
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,5500000,2019-06-26
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,5700000,2019-11-06
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,6250000,2019-06-24
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,5000000,2019-04-26
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,4950000,2019-12-12
MANHATTAN,UPPER EAST SIDE (79-96),10128,1910,435000,2019-12-04
MANHATTAN,UPPER EAST SIDE (79-96),10128,2002,1494590,2019-06-28
MANHATTAN,UPPER EAST SIDE (79-96),10128,2002,1070000,2019-04-10
MANHATTAN,UPPER EAST SIDE (79-96),10128,2002,1934983,2019-12-26
MANHATTAN,UPPER EAST SIDE (79-96),10128,2002,1978138,2019-12-13
MANHATTAN,UPPER EAST SIDE (79-96),10128,2002,2680000,2019-11-12
MANHATTAN,UPPER EAST SIDE (79-96),10128,2002,2065000,2019-02-27
MANHATTAN,UPPER EAST SIDE (79-96),10128,2002,4325000,2019-06-26
MANHATTAN,UPPER EAST SIDE (79-96),10128,2017,916425,2019-05-06
MANHATTAN,UPPER EAST SIDE (79-96),10128,2017,997885,2019-04-25
MANHATTAN,UPPER EAST SIDE (79-96),10128,2017,1069163,2019-04-05
MANHATTAN,UPPER EAST SIDE (79-96),10128,2017,2163781,2019-04-16
MANHATTAN,UPPER EAST SIDE (79-96),10128,2017,997885,2019-05-02
MANHATTAN,UPPER EAST SIDE (79-96),10128,2017,1685204,2019-04-17
MANHATTAN,UPPER EAST SIDE (79-96),10128,2017,2189238,2019-04-10
MANHATTAN,UPPER EAST SIDE (79-96),10128,2017,987703,2019-10-21
MANHATTAN,UPPER EAST SIDE (79-96),10128,2017,2255424,2019-07-02
MANHATTAN,UPPER EAST SIDE (79-96),10128,2017,1807394,2019-05-06
MANHATTAN,UPPER EAST SIDE (79-96),10128,2017,2331793,2019-06-14
MANHATTAN,UPPER EAST SIDE (79-96),10128,2017,4022088,2019-05-03
MANHATTAN,UPPER EAST SIDE (79-96),10128,2017,2031409,2019-04-19
MANHATTAN,UPPER EAST SIDE (79-96),10128,2017,1995000,2019-04-19
MANHATTAN,UPPER EAST SIDE (79-96),10028,2005,2050000,2019-09-18
MANHATTAN,UPPER EAST SIDE (79-96),10028,2005,5400000,2019-03-26
MANHATTAN,UPPER EAST SIDE (79-96),10028,2005,5400000,2019-03-26
MANHATTAN,UPPER EAST SIDE (79-96),10028,1986,980000,2019-08-30
MANHATTAN,UPPER EAST SIDE (79-96),10028,1986,1250000,2019-03-22
MANHATTAN,UPPER EAST SIDE (79-96),10028,1986,765000,2019-09-27
MANHATTAN,UPPER EAST SIDE (79-96),10028,1986,947000,2019-07-30
MANHATTAN,UPPER EAST SIDE (79-96),10028,1986,2500000,2019-03-20
MANHATTAN,UPPER EAST SIDE (79-96),10028,1986,2632500,2019-06-28
MANHATTAN,UPPER EAST SIDE (79-96),10028,1986,1200000,2019-09-26
MANHATTAN,UPPER EAST SIDE (79-96),10028,1986,1175000,2019-08-06
MANHATTAN,UPPER EAST SIDE (79-96),10028,1986,1511250,2019-11-19
MANHATTAN,UPPER EAST SIDE (79-96),10128,1910,687000,2019-10-15
MANHATTAN,UPPER EAST SIDE (79-96),10128,1910,680000,2019-08-16
MANHATTAN,UPPER EAST SIDE (79-96),10128,1963,1100000,2019-10-02
MANHATTAN,UPPER EAST SIDE (79-96),10128,1963,1700000,2019-08-19
MANHATTAN,UPPER EAST SIDE (79-96),10075,1986,954000,2019-02-01
MANHATTAN,UPPER EAST SIDE (79-96),10075,1986,1125000,2019-04-29
MANHATTAN,UPPER EAST SIDE (79-96),10028,1964,450000,2019-03-18
MANHATTAN,UPPER EAST SIDE (79-96),10075,1981,1614500,2019-09-18
MANHATTAN,UPPER EAST SIDE (79-96),10075,1981,1600000,2019-08-14
MANHATTAN,UPPER EAST SIDE (79-96),10075,1981,3160000,2019-05-07
MANHATTAN,UPPER EAST SIDE (79-96),10028,2014,6650000,2019-06-26
MANHATTAN,UPPER EAST SIDE (79-96),10028,2014,11350000,2019-02-01
MANHATTAN,UPPER EAST SIDE (79-96),10028,1988,805000,2019-02-11
MANHATTAN,UPPER EAST SIDE (79-96),10028,1988,960000,2019-10-16
MANHATTAN,UPPER EAST SIDE (79-96),10028,1988,1990000,2019-11-19
MANHATTAN,UPPER EAST SIDE (79-96),10028,2017,5182373,2019-09-27
MANHATTAN,UPPER EAST SIDE (79-96),10028,2017,3222242,2019-11-12
MANHATTAN,UPPER EAST SIDE (79-96),10028,2017,5859509,2019-10-16
MANHATTAN,UPPER EAST SIDE (79-96),10128,2005,3075000,2019-04-05
MANHATTAN,UPPER EAST SIDE (79-96),10128,2005,1550000,2019-07-01
MANHATTAN,UPPER EAST SIDE (79-96),10128,2005,5200000,2019-09-26
MANHATTAN,UPPER EAST SIDE (79-96),10028,1939,890000,2019-03-19
MANHATTAN,UPPER EAST SIDE (79-96),10028,1939,1831000,2019-07-31
MANHATTAN,UPPER EAST SIDE (79-96),10128,2013,11589705,2019-07-22
MANHATTAN,UPPER EAST SIDE (79-96),10128,2013,17250000,2019-06-28
MANHATTAN,UPPER EAST SIDE (79-96),10028,1920,2925000,2019-06-12
MANHATTAN,UPPER EAST SIDE (79-96),10028,2008,922500,2019-09-27
MANHATTAN,UPPER EAST SIDE (79-96),10028,1915,4920000,2019-05-01
MANHATTAN,UPPER EAST SIDE (79-96),10128,1910,750000,2019-04-04
MANHATTAN,UPPER EAST SIDE (96-110),10029,1928,1895000,2019-10-25
MANHATTAN,UPPER EAST SIDE (96-110),10029,1925,3612500,2019-06-24
MANHATTAN,UPPER EAST SIDE (96-110),10029,2008,1695000,2019-05-16
MANHATTAN,UPPER EAST SIDE (96-110),10029,2008,780000,2019-06-13
MANHATTAN,UPPER WEST SIDE (59-79),10023,1910,16500000,2019-06-27
MANHATTAN,UPPER WEST SIDE (59-79),10023,1910,6746000,2019-06-27
MANHATTAN,UPPER WEST SIDE (59-79),10023,1930,1095000,2019-04-08
MANHATTAN,UPPER WEST SIDE (59-79),10023,1930,935000,2019-06-21
MANHATTAN,UPPER WEST SIDE (59-79),10023,1930,897500,2019-03-28
MANHATTAN,UPPER WEST SIDE (59-79),10023,2005,9350000,2019-06-10
MANHATTAN,UPPER WEST SIDE (59-79),10023,2005,3780000,2019-09-27
MANHATTAN,UPPER WEST SIDE (59-79),10023,2005,1921988,2019-10-21
MANHATTAN,UPPER WEST SIDE (59-79),10023,2005,6350000,2019-06-26
MANHATTAN,UPPER WEST SIDE (59-79),10023,2005,5900000,2019-08-15
MANHATTAN,UPPER WEST SIDE (59-79),10023,1932,1750000,2019-03-13
MANHATTAN,UPPER WEST SIDE (59-79),10023,1932,2500000,2019-05-14
MANHATTAN,UPPER WEST SIDE (59-79),10023,1932,1700000,2019-02-27
MANHATTAN,UPPER WEST SIDE (59-79),10023,1932,1200000,2019-11-26
MANHATTAN,UPPER WEST SIDE (59-79),10023,1932,2400000,2019-10-02
MANHATTAN,UPPER WEST SIDE (59-79),10023,1932,2400000,2019-10-02
MANHATTAN,UPPER WEST SIDE (59-79),10023,1932,2225000,2019-08-07
MANHATTAN,UPPER WEST SIDE (59-79),10023,1932,5550000,2019-04-04
MANHATTAN,UPPER WEST SIDE (59-79),10023,1932,5200000,2019-08-09
MANHATTAN,UPPER WEST SIDE (59-79),10023,1932,13750000,2019-05-22
MANHATTAN,UPPER WEST SIDE (59-79),10023,1932,13750000,2019-05-22
MANHATTAN,UPPER WEST SIDE (59-79),10023,1932,3100000,2019-09-25
MANHATTAN,UPPER WEST SIDE (59-79),10023,1979,2011044,2019-05-30
MANHATTAN,UPPER WEST SIDE (59-79),10023,1979,847693,2019-07-29
MANHATTAN,UPPER WEST SIDE (59-79),10023,1979,1145531,2019-12-18
MANHATTAN,UPPER WEST SIDE (59-79),10023,1979,1200000,2019-06-13
MANHATTAN,UPPER WEST SIDE (59-79),10023,1979,2350000,2019-03-22
MANHATTAN,UPPER WEST SIDE (59-79),10023,1979,2975000,2019-10-25
MANHATTAN,UPPER WEST SIDE (59-79),10023,1979,3347497,2019-06-24
MANHATTAN,UPPER WEST SIDE (59-79),10023,1979,4995000,2019-11-06
MANHATTAN,UPPER WEST SIDE (59-79),10023,1979,3550000,2019-08-27
MANHATTAN,UPPER WEST SIDE (59-79),10023,1979,1985588,2019-05-02
MANHATTAN,UPPER WEST SIDE (59-79),10023,1970,3250000,2019-03-15
MANHATTAN,UPPER WEST SIDE (59-79),10023,1970,3400000,2019-05-15
MANHATTAN,UPPER WEST SIDE (59-79),10023,1970,1800000,2019-12-19
MANHATTAN,UPPER WEST SIDE (59-79),10023,1970,1800000,2019-12-06
MANHATTAN,UPPER WEST SIDE (59-79),10023,1970,960000,2019-06-28
MANHATTAN,UPPER WEST SIDE (59-79),10023,1983,1595000,2019-09-24
MANHATTAN,UPPER WEST SIDE (59-79),10023,1939,916425,2019-07-26
MANHATTAN,UPPER WEST SIDE (59-79),10023,1983,1625000,2019-05-30
MANHATTAN,UPPER WEST SIDE (59-79),10023,1983,1160000,2019-06-04
MANHATTAN,UPPER WEST SIDE (59-79),10023,1983,1645000,2019-10-03
MANHATTAN,UPPER WEST SIDE (59-79),10023,1983,1125000,2019-11-12
MANHATTAN,UPPER WEST SIDE (59-79),10023,1924,980000,2019-10-11
MANHATTAN,UPPER WEST SIDE (59-79),10023,1900,995000,2019-11-18
MANHATTAN,UPPER WEST SIDE (59-79),10023,1987,1025000,2019-09-05
MANHATTAN,UPPER WEST SIDE (59-79),10023,1987,960000,2019-09-04
MANHATTAN,UPPER WEST SIDE (59-79),10023,1987,1260000,2019-06-12
MANHATTAN,UPPER WEST SIDE (59-79),10023,1987,1955000,2019-12-19
MANHATTAN,UPPER WEST SIDE (59-79),10023,1987,1910000,2019-11-14
MANHATTAN,UPPER WEST SIDE (59-79),10023,1987,1120700,2019-10-15
MANHATTAN,UPPER WEST SIDE (59-79),10023,1987,1350000,2019-10-21
MANHATTAN,UPPER WEST SIDE (59-79),10023,1987,885000,2019-05-29
MANHATTAN,UPPER WEST SIDE (59-79),10023,1989,1400000,2019-06-25
MANHATTAN,UPPER WEST SIDE (59-79),10023,1989,1690000,2019-12-19
MANHATTAN,UPPER WEST SIDE (59-79),10023,1989,1440000,2019-02-01
MANHATTAN,UPPER WEST SIDE (59-79),10023,1989,1365000,2019-05-21
MANHATTAN,UPPER WEST SIDE (59-79),10023,1985,750000,2019-08-30
MANHATTAN,UPPER WEST SIDE (59-79),10023,1985,1220000,2019-12-06
MANHATTAN,UPPER WEST SIDE (59-79),10023,1965,1225000,2019-07-23
MANHATTAN,UPPER WEST SIDE (59-79),10023,1965,875000,2019-08-14
MANHATTAN,UPPER WEST SIDE (59-79),10023,1965,700000,2019-09-23
MANHATTAN,UPPER WEST SIDE (59-79),10023,1965,1080000,2019-05-30
MANHATTAN,UPPER WEST SIDE (59-79),10023,1965,2180000,2019-07-30
MANHATTAN,UPPER WEST SIDE (59-79),10023,1965,2180000,2019-07-30
MANHATTAN,UPPER WEST SIDE (59-79),10023,1987,2175000,2019-06-27
MANHATTAN,UPPER WEST SIDE (59-79),10023,1987,790000,2019-07-23
MANHATTAN,UPPER WEST SIDE (59-79),10023,1987,2650000,2019-02-05
MANHATTAN,UPPER WEST SIDE (59-79),10023,1987,855583,2019-03-16
MANHATTAN,UPPER WEST SIDE (59-79),10023,1987,3982000,2019-08-09
MANHATTAN,UPPER WEST SIDE (59-79),10023,1903,1575000,2019-09-05
MANHATTAN,UPPER WEST SIDE (59-79),10023,1940,765000,2019-12-20
MANHATTAN,UPPER WEST SIDE (59-79),10023,1940,650000,2019-05-31
MANHATTAN,UPPER WEST SIDE (59-79),10024,1987,1100000,2019-05-13
MANHATTAN,UPPER WEST SIDE (59-79),10024,1987,1175000,2019-06-21
MANHATTAN,UPPER WEST SIDE (59-79),10024,1987,1030000,2019-02-25
MANHATTAN,UPPER WEST SIDE (59-79),10024,1987,1550000,2019-06-04
MANHATTAN,UPPER WEST SIDE (59-79),10024,1987,3000000,2019-08-21
MANHATTAN,UPPER WEST SIDE (59-79),10024,1987,600000,2019-08-21
MANHATTAN,UPPER WEST SIDE (59-79),10024,1987,3000000,2019-08-21
MANHATTAN,UPPER WEST SIDE (59-79),10024,1900,5149788,2019-04-09
MANHATTAN,UPPER WEST SIDE (59-79),10024,1900,1683363,2019-10-17
MANHATTAN,UPPER WEST SIDE (59-79),10024,1900,10898550,2019-05-06
MANHATTAN,UPPER WEST SIDE (59-79),10024,1900,7975338,2019-06-26
MANHATTAN,UPPER WEST SIDE (59-79),10024,1900,1200000,2019-06-26
MANHATTAN,UPPER WEST SIDE (59-79),10024,1900,2300000,2019-04-16
MANHATTAN,UPPER WEST SIDE (59-79),10019,2007,1105000,2019-04-17
MANHATTAN,UPPER WEST SIDE (59-79),10019,2007,4750000,2019-06-28
MANHATTAN,UPPER WEST SIDE (59-79),10019,2007,2025000,2019-11-18
MANHATTAN,UPPER WEST SIDE (59-79),10019,2007,1850000,2019-04-22
MANHATTAN,UPPER WEST SIDE (59-79),10019,2007,1850000,2019-04-23
MANHATTAN,UPPER WEST SIDE (59-79),10019,2007,2075000,2019-12-03
MANHATTAN,UPPER WEST SIDE (59-79),10019,2007,2650000,2019-04-30
MANHATTAN,UPPER WEST SIDE (59-79),10023,2005,1065000,2019-11-26
MANHATTAN,UPPER WEST SIDE (59-79),10023,2005,1475000,2019-09-20
MANHATTAN,UPPER WEST SIDE (59-79),10023,2005,1700000,2019-06-25
MANHATTAN,UPPER WEST SIDE (59-79),10023,2007,1934675,2019-07-12
MANHATTAN,UPPER WEST SIDE (59-79),10023,1926,1100000,2019-10-21
MANHATTAN,UPPER WEST SIDE (59-79),10023,1922,595000,2019-08-27
MANHATTAN,UPPER WEST SIDE (59-79),10023,1922,555000,2019-09-26
MANHATTAN,UPPER WEST SIDE (59-79),10023,2009,7350000,2019-06-27
MANHATTAN,UPPER WEST SIDE (59-79),10023,2009,4400000,2019-06-27
MANHATTAN,UPPER WEST SIDE (59-79),10023,2009,6995000,2019-06-18
MANHATTAN,UPPER WEST SIDE (59-79),10023,2009,12000000,2019-06-27
MANHATTAN,UPPER WEST SIDE (59-79),10023,1901,4481234,2019-12-03
MANHATTAN,UPPER WEST SIDE (59-79),10023,1901,4985073,2019-10-18
MANHATTAN,UPPER WEST SIDE (59-79),10023,1901,3487750,2019-07-10
MANHATTAN,UPPER WEST SIDE (59-79),10023,2007,2325000,2019-05-15
MANHATTAN,UPPER WEST SIDE (59-79),10023,2007,1960000,2019-06-06
MANHATTAN,UPPER WEST SIDE (59-79),10023,2007,3220000,2019-12-17
MANHATTAN,UPPER WEST SIDE (59-79),10024,2008,2550000,2019-05-09
MANHATTAN,UPPER WEST SIDE (59-79),10024,2008,1650000,2019-07-30
MANHATTAN,UPPER WEST SIDE (59-79),10024,2008,4650000,2019-06-27
MANHATTAN,UPPER WEST SIDE (59-79),10024,2015,7300000,2019-06-13
MANHATTAN,UPPER WEST SIDE (59-79),10024,1908,5375000,2019-03-19
MANHATTAN,UPPER WEST SIDE (59-79),10024,1908,2525000,2019-05-16
MANHATTAN,UPPER WEST SIDE (59-79),10024,1908,2525000,2019-05-16
MANHATTAN,UPPER WEST SIDE (59-79),10024,1908,5115000,2019-02-07
MANHATTAN,UPPER WEST SIDE (59-79),10024,1908,3658000,2019-06-25
MANHATTAN,UPPER WEST SIDE (59-79),10024,1908,5600000,2019-09-23
MANHATTAN,UPPER WEST SIDE (59-79),10069,2004,6500000,2019-06-28
MANHATTAN,UPPER WEST SIDE (59-79),10069,2004,3900000,2019-04-29
MANHATTAN,UPPER WEST SIDE (59-79),10069,2004,4400000,2019-06-07
MANHATTAN,UPPER WEST SIDE (59-79),10069,2004,1150000,2019-12-03
MANHATTAN,UPPER WEST SIDE (59-79),10069,2004,665000,2019-10-30
MANHATTAN,UPPER WEST SIDE (59-79),10069,2004,5275000,2019-09-26
MANHATTAN,UPPER WEST SIDE (59-79),10069,2004,5275000,2019-09-26
MANHATTAN,UPPER WEST SIDE (59-79),10069,2013,3130000,2019-05-20
MANHATTAN,UPPER WEST SIDE (59-79),10069,2013,3270000,2019-10-04
MANHATTAN,UPPER WEST SIDE (59-79),10069,2013,2750000,2019-02-15
MANHATTAN,UPPER WEST SIDE (59-79),10069,2013,6600000,2019-08-21
MANHATTAN,UPPER WEST SIDE (59-79),10069,2013,2668000,2019-06-28
MANHATTAN,UPPER WEST SIDE (59-79),10069,2013,2035000,2019-10-23
MANHATTAN,UPPER WEST SIDE (59-79),10069,2013,2355000,2019-12-20
MANHATTAN,UPPER WEST SIDE (59-79),10069,2013,2300000,2019-09-12
MANHATTAN,UPPER WEST SIDE (59-79),10069,2013,2450000,2019-08-16
MANHATTAN,UPPER WEST SIDE (59-79),10069,2013,2150000,2019-06-27
MANHATTAN,UPPER WEST SIDE (59-79),10069,2006,1290000,2019-10-23
MANHATTAN,UPPER WEST SIDE (59-79),10069,2006,751680,2019-10-08
MANHATTAN,UPPER WEST SIDE (59-79),10069,2006,1765000,2019-09-23
MANHATTAN,UPPER WEST SIDE (59-79),10069,2006,2132500,2019-12-09
MANHATTAN,UPPER WEST SIDE (59-79),10069,2006,3070000,2019-10-25
MANHATTAN,UPPER WEST SIDE (59-79),10069,2006,3125000,2019-12-17
MANHATTAN,UPPER WEST SIDE (59-79),10069,2008,3130000,2019-06-26
MANHATTAN,UPPER WEST SIDE (59-79),10069,2008,3650000,2019-03-18
MANHATTAN,UPPER WEST SIDE (59-79),10069,2008,3400000,2019-06-18
MANHATTAN,UPPER WEST SIDE (59-79),10069,2008,7200000,2019-08-06
MANHATTAN,UPPER WEST SIDE (59-79),10023,2014,4765019,2019-04-29
MANHATTAN,UPPER WEST SIDE (59-79),10023,2014,5459036,2019-06-18
MANHATTAN,UPPER WEST SIDE (59-79),10023,2014,7567635,2019-09-09
MANHATTAN,UPPER WEST SIDE (59-79),10023,2014,7721005,2019-09-23
MANHATTAN,UPPER WEST SIDE (59-79),10023,2014,7019604,2019-08-22
MANHATTAN,UPPER WEST SIDE (59-79),10023,2014,1515000,2019-05-17
MANHATTAN,UPPER WEST SIDE (59-79),10023,2014,1615000,2019-08-07
MANHATTAN,UPPER WEST SIDE (59-79),10023,2014,7561599,2019-02-27
MANHATTAN,UPPER WEST SIDE (59-79),10023,2014,5792887,2019-07-18
MANHATTAN,UPPER WEST SIDE (59-79),10023,2014,5502187,2019-09-25
MANHATTAN,UPPER WEST SIDE (59-79),10023,2014,5594595,2019-06-20
MANHATTAN,UPPER WEST SIDE (59-79),10023,2014,5500024,2019-03-26
MANHATTAN,UPPER WEST SIDE (59-79),10023,2014,5011932,2019-03-19
MANHATTAN,UPPER WEST SIDE (59-79),10023,2014,482917,2019-06-20
MANHATTAN,UPPER WEST SIDE (59-79),10023,2014,5616653,2019-05-29
MANHATTAN,UPPER WEST SIDE (59-79),10023,2014,5855543,2019-05-31
MANHATTAN,UPPER WEST SIDE (59-79),10023,2014,2540000,2019-12-19
MANHATTAN,UPPER WEST SIDE (59-79),10023,1928,515000,2019-12-27
MANHATTAN,UPPER WEST SIDE (59-79),10023,1928,797209,2019-10-18
MANHATTAN,UPPER WEST SIDE (59-79),10023,1928,925000,2019-05-24
MANHATTAN,UPPER WEST SIDE (59-79),10023,1928,814000,2019-04-15
MANHATTAN,UPPER WEST SIDE (59-79),10023,1928,1950000,2019-11-13
MANHATTAN,UPPER WEST SIDE (59-79),10023,1920,1995000,2019-12-31
MANHATTAN,UPPER WEST SIDE (59-79),10023,1920,3164325,2019-12-13
MANHATTAN,UPPER WEST SIDE (59-79),10023,1920,2419871,2019-12-23
MANHATTAN,UPPER WEST SIDE (59-79),10023,1920,2490000,2019-12-27
MANHATTAN,UPPER WEST SIDE (59-79),10023,1920,1950000,2019-12-06
MANHATTAN,UPPER WEST SIDE (59-79),10023,1920,1817576,2019-12-17
MANHATTAN,UPPER WEST SIDE (59-79),10023,1920,1860000,2019-12-20
MANHATTAN,UPPER WEST SIDE (59-79),10023,1920,3925000,2019-12-20
MANHATTAN,UPPER WEST SIDE (59-79),10023,1931,5345000,2019-03-07
MANHATTAN,UPPER WEST SIDE (59-79),10023,1931,4000000,2019-12-17
MANHATTAN,UPPER WEST SIDE (59-79),10024,1900,500000,2019-10-04
MANHATTAN,UPPER WEST SIDE (59-79),10024,1900,1510000,2019-06-28
MANHATTAN,UPPER WEST SIDE (79-96),10024,1901,16250000,2019-06-18
MANHATTAN,UPPER WEST SIDE (79-96),10024,1900,8750000,2019-02-20
MANHATTAN,UPPER WEST SIDE (79-96),10024,1910,4675000,2019-08-02
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,5750000,2019-06-18
MANHATTAN,UPPER WEST SIDE (79-96),10024,1899,6500000,2019-06-04
MANHATTAN,UPPER WEST SIDE (79-96),10024,1910,9999999,2019-11-21
MANHATTAN,UPPER WEST SIDE (79-96),10024,1900,6498472,2019-11-19
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,1591671,2019-04-12
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,2871722,2019-04-02
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,3420705,2019-04-11
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,1640714,2019-03-28
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,2795965,2019-04-11
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,4044002,2019-04-09
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,2741445,2019-04-11
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,3431806,2019-04-12
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,1677924,2019-05-01
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,3825126,2019-04-16
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,1728684,2019-04-09
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,4870420,2019-06-05
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,1751201,2019-04-05
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,3029367,2019-04-09
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,4758354,2019-04-09
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,701999,2019-04-08
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,11245233,2019-03-25
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,1028931,2019-04-12
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,1332592,2019-03-26
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,2560949,2019-05-28
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,1000859,2019-04-08
MANHATTAN,UPPER WEST SIDE (79-96),10024,1910,650000,2019-08-22
MANHATTAN,UPPER WEST SIDE (79-96),10024,1910,3350000,2019-06-25
MANHATTAN,UPPER WEST SIDE (79-96),10025,1929,3827813,2019-09-27
MANHATTAN,UPPER WEST SIDE (79-96),10025,1929,585494,2019-09-18
MANHATTAN,UPPER WEST SIDE (79-96),10025,1929,2950000,2019-06-19
MANHATTAN,UPPER WEST SIDE (79-96),10025,1929,5525000,2019-06-25
MANHATTAN,UPPER WEST SIDE (79-96),10025,1929,3563875,2019-04-17
MANHATTAN,UPPER WEST SIDE (79-96),10025,1929,2235059,2019-04-23
MANHATTAN,UPPER WEST SIDE (79-96),10024,1986,1279400,2019-04-02
MANHATTAN,UPPER WEST SIDE (79-96),10024,1986,1070000,2019-06-03
MANHATTAN,UPPER WEST SIDE (79-96),10024,1986,1585000,2019-09-27
MANHATTAN,UPPER WEST SIDE (79-96),10024,1986,1600000,2019-05-07
MANHATTAN,UPPER WEST SIDE (79-96),10024,1986,1275000,2019-04-18
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,575000,2019-04-01
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,515000,2019-12-03
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,625000,2019-12-26
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,575388,2019-06-12
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,615000,2019-10-24
MANHATTAN,UPPER WEST SIDE (79-96),10024,1900,9150000,2019-12-20
MANHATTAN,UPPER WEST SIDE (79-96),10024,1900,4350000,2019-06-24
MANHATTAN,UPPER WEST SIDE (79-96),10024,1912,1275000,2019-08-14
MANHATTAN,UPPER WEST SIDE (79-96),10024,1912,999000,2019-07-26
MANHATTAN,UPPER WEST SIDE (79-96),10024,1986,580000,2019-06-25
MANHATTAN,UPPER WEST SIDE (79-96),10024,1986,710000,2019-11-27
MANHATTAN,UPPER WEST SIDE (79-96),10024,1929,1580000,2019-08-29
MANHATTAN,UPPER WEST SIDE (79-96),10024,1929,758000,2019-10-17
MANHATTAN,UPPER WEST SIDE (79-96),10024,1929,2010000,2019-02-20
MANHATTAN,UPPER WEST SIDE (79-96),10024,1986,1705000,2019-07-31
MANHATTAN,UPPER WEST SIDE (79-96),10024,1986,1035000,2019-02-27
MANHATTAN,UPPER WEST SIDE (79-96),10024,1986,1081000,2019-05-09
MANHATTAN,UPPER WEST SIDE (79-96),10024,1986,3800000,2019-09-13
MANHATTAN,UPPER WEST SIDE (79-96),10024,1985,810000,2019-12-18
MANHATTAN,UPPER WEST SIDE (79-96),10024,1985,1500000,2019-06-28
MANHATTAN,UPPER WEST SIDE (79-96),10024,1985,1995000,2019-07-25
MANHATTAN,UPPER WEST SIDE (79-96),10024,1900,545000,2019-11-14
MANHATTAN,UPPER WEST SIDE (79-96),10024,1988,700000,2019-05-24
MANHATTAN,UPPER WEST SIDE (79-96),10024,1990,1450000,2019-10-11
MANHATTAN,UPPER WEST SIDE (79-96),10024,1990,1535000,2019-08-16
MANHATTAN,UPPER WEST SIDE (79-96),10024,1990,842500,2019-09-09
MANHATTAN,UPPER WEST SIDE (79-96),10024,1926,1210950,2019-10-31
MANHATTAN,UPPER WEST SIDE (79-96),10024,1926,1099000,2019-07-26
MANHATTAN,UPPER WEST SIDE (79-96),10024,1926,812000,2019-06-20
MANHATTAN,UPPER WEST SIDE (79-96),10024,1926,1538916,2019-05-06
MANHATTAN,UPPER WEST SIDE (79-96),10024,1926,1762500,2019-03-05
MANHATTAN,UPPER WEST SIDE (79-96),10024,1926,1700000,2019-10-16
MANHATTAN,UPPER WEST SIDE (79-96),10025,1925,1650000,2019-06-06
